Any,16.00-73.00,Any,used-car,250.00-18425.00,Any,seven-years,2.00,single-male,none,1.00,none,35.00,none,free,2.00,skilled,1.00,no,yes,good.
less-200DM,16.00-73.00,duly-till-now,radio-tv,250.00-18425.00,Any,four-years,4.00,married-male,guarantor,2.00,real-estate,25.00,none,own,1.00,unskilled-resident,1.00,yes,yes,good.
Any,4.00-16.00,Any,business,250.00-18425.00,Any,four-years,4.00,female-divorced,guarantor,2.00,real-estate,29.00,none,own,2.00,management,1.00,no,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,seven-years,2.00,single-male,none,1.00,real-estate,42.00,none,own,3.00,unskilled-resident,2.00,yes,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,seven-years,1.00,single-male,none,3.00,none,45.00,none,own,2.00,management,2.00,no,yes,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,1.00,single-male,none,4.00,building-society,39.00,none,own,2.00,unskilled-resident,1.00,yes,yes,good.
0DM,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,unemployed,3.00,female-divorced,none,4.00,none,55.00,none,free,1.00,management,1.00,yes,yes,good.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,one-year,1.00,single-male,none,3.00,real-estate,44.00,none,own,2.00,unskilled-resident,2.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,new-car,250.00-18425.00,Any,seven-years,4.00,single-male,none,3.00,building-society,32.00,none,own,1.00,skilled,1.00,yes,no,good.
Any,4.00-16.00,Any,new-car,250.00-18425.00,Any,over-seven,4.00,single-male,none,4.00,none,63.00,none,free,2.00,skilled,1.00,no,yes,good.
Any,4.00-16.00,duly-till-now,used-car,250.00-18425.00,Any,seven-years,2.00,single-male,none,2.00,car,33.00,none,own,1.00,skilled,1.00,yes,yes,good.
Any,4.00-16.00,Any,radio-tv,250.00-18425.00,Any,one-year,2.00,female-divorced,none,1.00,building-society,29.00,bank,own,1.00,skilled,1.00,yes,yes,good.
Any,16.00-73.00,duly-till-now,used-car,250.00-18425.00,Any,seven-years,3.00,female-divorced,none,4.00,car,23.00,none,own,1.00,skilled,1.00,yes,yes,good.
0DM,4.00-16.00,Any,new-car,250.00-18425.00,Any,four-years,4.00,single-male,none,2.00,real-estate,43.00,none,own,2.00,unskilled-resident,2.00,yes,yes,good.
less-200DM,4.00-16.00,duly-till-now,furniture,250.00-18425.00,Any,one-year,1.00,female-divorced,none,4.00,real-estate,19.00,none,rent,1.00,unskilled-resident,1.00,yes,yes,good.
0DM,16.00-73.00,duly-till-now,furniture,250.00-18425.00,Any,seven-years,2.00,single-male,guarantor,4.00,building-society,45.00,none,free,1.00,skilled,2.00,yes,yes,good.
